Predator,Prey,Pred Mass,Prey Mass,ED_Predator,ED_Prey,EDi,Scenario
Hydromys_chrysogaster,Leggadina_lakedownensis,2.68106,1.243038,3.358475,6.135949,9.494424,CU
Hydromys_chrysogaster,Notomys_alexis,2.68106,1.544068,3.358475,2.956296,6.314771,CU
Hydromys_chrysogaster,Rattus_tunneyi,2.68106,2.093422,3.358475,3.183102,6.541577,CU
Leggadina_lakedownensis,Notomys_alexis,1.243038,1.544068,6.135949,2.956296,9.092245,CU
Leggadina_lakedownensis,Pseudomys_hermannsburgensis,1.243038,1.079181,6.135949,2.365466,8.501415,CU
Notomys_alexis,Leggadina_lakedownensis,1.544068,1.243038,2.956296,6.135949,9.092245,CU
Notomys_alexis,Pseudomys_hermannsburgensis,1.544068,1.079181,2.956296,2.365466,5.321762,CU
Pseudomys_hermannsburgensis,Leggadina_lakedownensis,1.079181,1.243038,2.365466,6.135949,8.501415,CU
Rattus_tunneyi,Leggadina_lakedownensis,2.093422,1.243038,3.183102,6.135949,9.319051,CU
Rattus_tunneyi,Notomys_alexis,2.093422,1.544068,3.183102,2.956296,6.139398,CU
Hydromys_chrysogaster,Leggadina_lakedownensis,2.68106,1.243038,3.358475,6.135949,9.494424,PN
Hydromys_chrysogaster,Leporillus_apicalis,2.68106,2.176091,3.358475,5.217010,8.575485,PN
Hydromys_chrysogaster,Notomys_alexis,2.68106,1.544068,3.358475,2.956296,6.314771,PN
Hydromys_chrysogaster,Pseudomys_desertor,2.68106,1.39794,3.358475,1.810895,5.16937,PN
Hydromys_chrysogaster,Pseudomys_fieldi,2.68106,1.653213,3.358475,3.763968,7.1224430000000005,PN
Hydromys_chrysogaster,Rattus_tunneyi,2.68106,2.093422,3.358475,3.183102,6.541577,PN
Leggadina_lakedownensis,Notomys_alexis,1.243038,1.544068,6.135949,2.956296,9.092245,PN
Leggadina_lakedownensis,Pseudomys_desertor,1.243038,1.39794,6.135949,1.810895,7.9468440000000005,PN
Leggadina_lakedownensis,Pseudomys_hermannsburgensis,1.243038,1.079181,6.135949,2.365466,8.501415,PN
Leporillus_apicalis,Leggadina_lakedownensis,2.176091,1.243038,5.217010,6.135949,11.352959,PN
Leporillus_apicalis,Notomys_alexis,2.176091,1.544068,5.217010,2.956296,8.173306,PN
Leporillus_apicalis,Pseudomys_desertor,2.176091,1.39794,5.217010,1.810895,7.0279050000000005,PN
Leporillus_apicalis,Pseudomys_fieldi,2.176091,1.653213,5.217010,3.763968,8.980978,PN
Leporillus_apicalis,Rattus_tunneyi,2.176091,2.093422,5.217010,3.183102,8.400112,PN
Notomys_alexis,Leggadina_lakedownensis,1.544068,1.243038,2.956296,6.135949,9.092245,PN
Notomys_alexis,Pseudomys_desertor,1.544068,1.39794,2.956296,1.810895,4.767191,PN
Notomys_alexis,Pseudomys_fieldi,1.544068,1.653213,2.956296,3.763968,6.720264,PN
Notomys_alexis,Pseudomys_hermannsburgensis,1.544068,1.079181,2.956296,2.365466,5.321762,PN
Pseudomys_desertor,Leggadina_lakedownensis,1.39794,1.243038,1.810895,6.135949,7.9468440000000005,PN
Pseudomys_desertor,Notomys_alexis,1.39794,1.544068,1.810895,2.956296,4.767191,PN
Pseudomys_desertor,Pseudomys_fieldi,1.39794,1.653213,1.810895,3.763968,5.574863000000001,PN
Pseudomys_desertor,Pseudomys_hermannsburgensis,1.39794,1.079181,1.810895,2.365466,4.176361,PN
Pseudomys_fieldi,Leggadina_lakedownensis,1.653213,1.243038,3.763968,6.135949,9.899917,PN
Pseudomys_fieldi,Notomys_alexis,1.653213,1.544068,3.763968,2.956296,6.720264,PN
Pseudomys_fieldi,Pseudomys_desertor,1.653213,1.39794,3.763968,1.810895,5.574863000000001,PN
Pseudomys_fieldi,Pseudomys_hermannsburgensis,1.653213,1.079181,3.763968,2.365466,6.129434,PN
Pseudomys_hermannsburgensis,Leggadina_lakedownensis,1.079181,1.243038,2.365466,6.135949,8.501415,PN
Pseudomys_hermannsburgensis,Pseudomys_desertor,1.079181,1.39794,2.365466,1.810895,4.176361,PN
Rattus_tunneyi,Leggadina_lakedownensis,2.093422,1.243038,3.183102,6.135949,9.319051,PN
Rattus_tunneyi,Leporillus_apicalis,2.093422,2.176091,3.183102,5.217010,8.400112,PN
Rattus_tunneyi,Notomys_alexis,2.093422,1.544068,3.183102,2.956296,6.139398,PN
Rattus_tunneyi,Pseudomys_desertor,2.093422,1.39794,3.183102,1.810895,4.993997,PN
Rattus_tunneyi,Pseudomys_fieldi,2.093422,1.653213,3.183102,3.763968,6.94707,PN
