Predator,Prey,Pred Mass,Prey Mass,ED_Predator,ED_Prey,EDi,Scenario
Aonyx_cinereus,Aeromys_tephromelas,3.242442,3.031408,4.138951,4.659425,8.798376,CU
Aonyx_cinereus,Callosciurus_albescens,3.242442,2.197005,4.138951,3.025575,7.1645259999999995,CU
Aonyx_cinereus,Callosciurus_nigrovittatus,3.242442,2.305351,4.138951,3.207801,7.3467519999999995,CU
Aonyx_cinereus,Callosciurus_notatus,3.242442,2.295567,4.138951,1.294018,5.432969,CU
Aonyx_cinereus,Callosciurus_prevostii,3.242442,2.558108,4.138951,5.072775,9.211725999999999,CU
Aonyx_cinereus,Hylopetes_platyurus,3.242442,1.772322,4.138951,0.653270,4.792221,CU
Aonyx_cinereus,Hylopetes_spadiceus,3.242442,1.925828,4.138951,2.129476,6.268426999999999,CU
Aonyx_cinereus,Iomys_horsfieldii,3.242442,2.168792,4.138951,10.448066,14.587017,CU
Aonyx_cinereus,Lariscus_insignis,3.242442,2.243038,4.138951,3.579559,7.71851,CU
Aonyx_cinereus,Lariscus_niobe,3.242442,2.253338,4.138951,3.937135,8.076086,CU
Aonyx_cinereus,Nannosciurus_melanotis,3.242442,1.69897,4.138951,16.171940,20.310890999999998,CU
Aonyx_cinereus,Petaurista_elegans,3.242442,2.998695,4.138951,6.267087,10.406037999999999,CU
Aonyx_cinereus,Petaurista_petaurista,3.242442,3.220134,4.138951,5.514697,9.653648,CU
Aonyx_cinereus,Petinomys_genibarbis,3.242442,2.041393,4.138951,3.437940,7.576891,CU
Aonyx_cinereus,Petinomys_hageni,3.242442,2.588832,4.138951,3.945669,8.08462,CU
Aonyx_cinereus,Petinomys_setosus,3.242442,1.584331,4.138951,2.365451,6.504402,CU
Aonyx_cinereus,Pteromyscus_pulverulentus,3.242442,2.524136,4.138951,7.830553,11.969504,CU
Aonyx_cinereus,Ratufa_affinis,3.242442,3.063071,4.138951,8.314697,12.453648000000001,CU
Aonyx_cinereus,Ratufa_bicolor,3.242442,3.311754,4.138951,8.314697,12.453648000000001,CU
Aonyx_cinereus,Rhinosciurus_laticaudatus,3.242442,2.358506,4.138951,11.664601,15.803552,CU
Aonyx_cinereus,Sundasciurus_hippurus,3.242442,2.608847,4.138951,3.475599,7.6145499999999995,CU
Aonyx_cinereus,Sundasciurus_lowii,3.242442,1.942008,4.138951,4.735055,8.874006,CU
Aonyx_cinereus,Sundasciurus_tenuis,3.242442,1.868056,4.138951,4.368739,8.50769,CU
Aonyx_cinereus,Berylmys_bowersi,3.242442,2.477121,4.138951,4.802883,8.941834,CU
Aonyx_cinereus,Leopoldamys_ciliatus,3.242442,2.559308,4.138951,3.620247,7.759198,CU
Aonyx_cinereus,Leopoldamys_sabanus,3.242442,2.529302,4.138951,6.039264,10.178215,CU
Aonyx_cinereus,Maxomys_inflatus,3.242442,2.181844,4.138951,6.025484,10.164435,CU
Aonyx_cinereus,Maxomys_rajah,3.242442,2.176959,4.138951,6.189773,10.328724,CU
Aonyx_cinereus,Maxomys_surifer,3.242442,2.177248,4.138951,6.001023,10.139973999999999,CU
Aonyx_cinereus,Maxomys_tajuddinii,3.242442,2.039414,4.138951,6.185899,10.32485,CU
Aonyx_cinereus,Maxomys_whiteheadi,3.242442,1.748188,4.138951,6.635761,10.774712,CU
