Predator,Prey,Pred Mass,Prey Mass,ED_Predator,ED_Prey,EDi,Scenario
Aonyx_cinereus,Funambulus_pennantii,3.242442,1.996074,4.138951,18.835137,22.974088,CU
Aonyx_cinereus,Bandicota_bengalensis,3.242442,2.275311,4.138951,5.215314,9.354265,CU
Aonyx_cinereus,Bandicota_indica,3.242442,2.857332,4.138951,3.588430,7.727380999999999,CU
Aonyx_cinereus,Golunda_ellioti,3.242442,1.784617,4.138951,12.510062,16.649013,CU
Aonyx_cinereus,Millardia_meltada,3.242442,1.845098,4.138951,5.830286,9.969237,CU
Aonyx_cinereus,Mus_cookii,3.242442,1.311754,4.138951,2.762603,6.901553999999999,CU
Aonyx_cinereus,Mus_musculus,3.242442,1.206826,4.138951,2.440809,6.579759999999999,CU
Aonyx_cinereus,Mus_saxicola,3.242442,1.330414,4.138951,3.495517,7.634468,CU
Aonyx_cinereus,Nesokia_indica,3.242442,2.568202,4.138951,4.784780,8.923731,CU
Aonyx_cinereus,Rattus_andamanensis,3.242442,2.11059,4.138951,2.199225,6.338176,CU
Aonyx_cinereus,Rattus_tanezumi,3.242442,2.127105,4.138951,1.633747,5.772698,CU
Aonyx_cinereus,Tatera_indica,3.242442,2.220892,4.138951,13.061736,17.200687,CU
Aonyx_cinereus,Caprolagus_hispidus,3.242442,3.397419,4.138951,41.176582,45.315533,CU
Aonyx_cinereus,Lepus_nigricollis,3.242442,3.361445,4.138951,1.797489,5.936439999999999,CU
Aonyx_cinereus,Cannomys_badius,3.242442,2.439333,4.138951,27.962675,32.101626,CU
Bandicota_bengalensis,Golunda_ellioti,2.275311,1.784617,5.215314,12.510062,17.725376,CU
Bandicota_bengalensis,Millardia_meltada,2.275311,1.845098,5.215314,5.830286,11.0456,CU
Bandicota_bengalensis,Mus_cookii,2.275311,1.311754,5.215314,2.762603,7.977917,CU
Bandicota_bengalensis,Mus_musculus,2.275311,1.206826,5.215314,2.440809,7.656123,CU
Bandicota_bengalensis,Mus_saxicola,2.275311,1.330414,5.215314,3.495517,8.710831,CU
Bandicota_bengalensis,Nesokia_indica,2.275311,2.568202,5.215314,4.784780,10.000094,CU
Bandicota_bengalensis,Rattus_andamanensis,2.275311,2.11059,5.215314,2.199225,7.414539,CU
Bandicota_bengalensis,Rattus_tanezumi,2.275311,2.127105,5.215314,1.633747,6.849061000000001,CU
Bandicota_bengalensis,Tatera_indica,2.275311,2.220892,5.215314,13.061736,18.27705,CU
Bandicota_bengalensis,Cannomys_badius,2.275311,2.439333,5.215314,27.962675,33.177989000000004,CU
Bandicota_indica,Bandicota_bengalensis,2.857332,2.275311,3.588430,5.215314,8.803744,CU
Bandicota_indica,Golunda_ellioti,2.857332,1.784617,3.588430,12.510062,16.098492,CU
Bandicota_indica,Millardia_meltada,2.857332,1.845098,3.588430,5.830286,9.418716,CU
Bandicota_indica,Mus_cookii,2.857332,1.311754,3.588430,2.762603,6.351032999999999,CU
Bandicota_indica,Mus_musculus,2.857332,1.206826,3.588430,2.440809,6.029239,CU
Bandicota_indica,Mus_saxicola,2.857332,1.330414,3.588430,3.495517,7.083947,CU
Bandicota_indica,Nesokia_indica,2.857332,2.568202,3.588430,4.784780,8.37321,CU
Bandicota_indica,Rattus_andamanensis,2.857332,2.11059,3.588430,2.199225,5.787655,CU
Bandicota_indica,Rattus_tanezumi,2.857332,2.127105,3.588430,1.633747,5.222177,CU
Bandicota_indica,Tatera_indica,2.857332,2.220892,3.588430,13.061736,16.650166,CU
Bandicota_indica,Cannomys_badius,2.857332,2.439333,3.588430,27.962675,31.551105,CU
Canis_aureus,Funambulus_pennantii,4.014739,1.996074,3.533862,18.835137,22.368999,CU
Canis_aureus,Bandicota_bengalensis,4.014739,2.275311,3.533862,5.215314,8.749176,CU
Canis_aureus,Bandicota_indica,4.014739,2.857332,3.533862,3.588430,7.122292,CU
Canis_aureus,Golunda_ellioti,4.014739,1.784617,3.533862,12.510062,16.043924,CU
Canis_aureus,Millardia_meltada,4.014739,1.845098,3.533862,5.830286,9.364148,CU
Canis_aureus,Mus_cookii,4.014739,1.311754,3.533862,2.762603,6.2964649999999995,CU
Canis_aureus,Mus_saxicola,4.014739,1.330414,3.533862,3.495517,7.0293790000000005,CU
Canis_aureus,Nesokia_indica,4.014739,2.568202,3.533862,4.784780,8.318642,CU
Canis_aureus,Rattus_andamanensis,4.014739,2.11059,3.533862,2.199225,5.733087,CU
Canis_aureus,Rattus_tanezumi,4.014739,2.127105,3.533862,1.633747,5.167609000000001,CU
Canis_aureus,Tatera_indica,4.014739,2.220892,3.533862,13.061736,16.595598,CU
Canis_aureus,Caprolagus_hispidus,4.014739,3.397419,3.533862,41.176582,44.710444,CU
Canis_aureus,Lepus_nigricollis,4.014739,3.361445,3.533862,1.797489,5.331351,CU
