i,j,PN,CU,RW
1,2,8,7,8
1,4,133,121,133
1,5,75,26,75
1,6,15,0,15
2,6,1,0,1
4,1,4,3,4
4,2,1,1,1
4,5,29,9,29
4,6,9,0,9
5,6,5,0,5
