i,j,PN,CU,RW
1,2,1,0,1
1,4,42,45,42
1,5,14,0,14
1,6,18,0,3
2,5,1,0,1
2,6,13,0,2
4,5,13,0,13
4,6,16,0,0
5,6,6,0,0
