i,j,PN,CU,RW
1,2,6,7,6
1,4,119,72,109
1,5,34,0,32
1,6,14,0,2
2,5,1,0,0
2,6,7,0,1
4,1,1,1,1
4,2,1,1,1
4,5,19,0,19
4,6,11,0,0
5,6,3,0,0
