i,j,PN,CU,RW
1,2,25,25,25
1,4,707,647,707
1,5,266,261,261
1,6,89,38,38
2,5,9,5,5
2,6,10,6,6
4,1,74,74,74
4,2,1,1,1
4,5,72,66,72
4,6,23,19,21
5,6,8,8,8
