i,j,PN,CU,RW
1,2,16,16,16
1,4,457,417,457
1,5,188,183,183
1,6,61,28,28
2,5,4,2,2
2,6,8,5,5
4,1,22,22,22
4,2,1,1,1
4,5,72,66,72
4,6,23,19,21
5,6,8,8,8
