i,j,PN,CU,RW
1,4,254,254,254
1,5,128,128,128
1,6,23,23,23
2,5,2,2,2
2,6,3,3,3
4,1,6,6,6
4,5,53,53,53
4,6,16,16,16
5,6,8,8,8
