i,j,PN,CU,RW
1,2,6,7,6
1,4,246,195,233
1,5,43,0,41
1,6,42,0,4
2,5,1,0,1
2,6,22,0,3
4,1,5,7,5
4,2,1,1,1
4,5,24,0,24
4,6,30,0,0
5,6,6,0,0
