Predator,Prey,Pred Mass,Prey Mass,Scenario
Canis_latrans,Cynomys_ludovicianus,4.127309,3.134814,CU
Canis_latrans,Ictidomys_mexicanus,4.127309,2.277838,CU
Canis_latrans,Ictidomys_tridecemlineatus,4.127309,2.119586,CU
Canis_latrans,Otospermophilus_variegatus,4.127309,2.839855,CU
Canis_latrans,Sciurus_carolinensis,4.127309,2.704579,CU
Canis_latrans,Sciurus_niger,4.127309,2.881898,CU
Canis_latrans,Geomys_bursarius,4.127309,2.381115,CU
Canis_latrans,Lepus_californicus,4.127309,3.384264,CU
Canis_latrans,Sylvilagus_audubonii,4.127309,2.949195,CU
Canis_latrans,Sylvilagus_floridanus,4.127309,3.069224,CU
Canis_latrans,Neotoma_leucodon,4.127309,2.399847,CU
Canis_latrans,Neotoma_micropus,4.127309,2.375664,CU
Canis_latrans,Onychomys_leucogaster,4.127309,1.4456039999999999,CU
Canis_latrans,Peromyscus_attwateri,4.127309,1.4456039999999999,CU
Canis_latrans,Peromyscus_boylii,4.127309,1.330414,CU
Canis_latrans,Peromyscus_leucopus,4.127309,1.326336,CU
Canis_latrans,Peromyscus_maniculatus,4.127309,1.32838,CU
Canis_latrans,Peromyscus_pectoralis,4.127309,1.591065,CU
Canis_latrans,Sigmodon_hispidus,4.127309,1.965672,CU
Canis_latrans,Chaetodipus_hispidus,4.127309,1.50515,CU
Canis_latrans,Dipodomys_ordii,4.127309,1.781037,CU
Canis_latrans,Urocyon_cinereoargenteus,4.127309,3.583618,CU
Canis_latrans,Lynx_rufus,4.127309,3.94959,CU
Lontra_canadensis,Cynomys_ludovicianus,3.907809,3.134814,CU
Lontra_canadensis,Ictidomys_mexicanus,3.907809,2.277838,CU
Lontra_canadensis,Ictidomys_tridecemlineatus,3.907809,2.119586,CU
Lontra_canadensis,Otospermophilus_variegatus,3.907809,2.839855,CU
Lontra_canadensis,Sciurus_carolinensis,3.907809,2.704579,CU
Lontra_canadensis,Sciurus_niger,3.907809,2.881898,CU
Lontra_canadensis,Neotoma_leucodon,3.907809,2.399847,CU
Lontra_canadensis,Neotoma_micropus,3.907809,2.375664,CU
Lontra_canadensis,Onychomys_leucogaster,3.907809,1.4456039999999999,CU
Lontra_canadensis,Peromyscus_attwateri,3.907809,1.4456039999999999,CU
Lontra_canadensis,Peromyscus_boylii,3.907809,1.330414,CU
Lontra_canadensis,Peromyscus_leucopus,3.907809,1.326336,CU
Lontra_canadensis,Peromyscus_maniculatus,3.907809,1.32838,CU
Lontra_canadensis,Peromyscus_pectoralis,3.907809,1.591065,CU
Lontra_canadensis,Sigmodon_hispidus,3.907809,1.965672,CU
Lontra_canadensis,Lepus_californicus,3.907809,3.384264,CU
Lontra_canadensis,Sylvilagus_audubonii,3.907809,2.949195,CU
Lontra_canadensis,Sylvilagus_floridanus,3.907809,3.069224,CU
Lynx_rufus,Lepus_californicus,3.94959,3.384264,CU
Lynx_rufus,Sylvilagus_audubonii,3.94959,2.949195,CU
