i,j,PN,CU,RW
1,2,19,19,19
1,4,685,520,685
1,5,85,20,85
1,6,37,0,37
2,5,3,0,3
2,6,3,0,3
4,1,17,17,17
4,2,1,1,1
4,5,33,10,33
4,6,22,0,22
5,6,2,0,2
