i,j,PN,CU,RW
1,4,297,297,297
1,5,117,94,117
1,6,23,23,23
2,5,2,1,2
2,6,3,2,3
4,1,13,13,13
4,5,47,32,47
4,6,15,15,15
5,6,6,5,6
