Predator,Prey,Pred Mass,Prey Mass,Scenario
Aethomys_ineptus,Aethomys_namaquensis,1.874482,1.704151,CU
Aethomys_ineptus,Desmodillus_auricularis,1.874482,1.726727,CU
Aethomys_ineptus,Gerbilliscus_brantsii,1.874482,2.058426,CU
Aethomys_ineptus,Gerbilliscus_leucogaster,1.874482,1.862131,CU
Aethomys_ineptus,Gerbillurus_paeba,1.874482,1.367356,CU
Aethomys_ineptus,Mastomys_coucha,1.874482,1.491362,CU
Aethomys_ineptus,Rhabdomys_pumilio,1.874482,1.613842,CU
Aethomys_ineptus,Thallomys_paedulcus,1.874482,1.905796,CU
Aethomys_ineptus,Malacothrix_typica,1.874482,1.127105,CU
Aethomys_ineptus,Mystromys_albicaudatus,1.874482,1.93902,CU
Aethomys_ineptus,Saccostomus_campestris,1.874482,1.70927,CU
Aethomys_ineptus,Steatomys_krebsii,1.874482,1.31597,CU
Aethomys_ineptus,Elephantulus_myurus,1.874482,1.719331,CU
Aethomys_namaquensis,Aethomys_ineptus,1.704151,1.874482,CU
Aethomys_namaquensis,Desmodillus_auricularis,1.704151,1.726727,CU
Aethomys_namaquensis,Gerbilliscus_leucogaster,1.704151,1.862131,CU
Aethomys_namaquensis,Gerbillurus_paeba,1.704151,1.367356,CU
Aethomys_namaquensis,Mastomys_coucha,1.704151,1.491362,CU
Aethomys_namaquensis,Rhabdomys_pumilio,1.704151,1.613842,CU
Aethomys_namaquensis,Thallomys_paedulcus,1.704151,1.905796,CU
Aethomys_namaquensis,Malacothrix_typica,1.704151,1.127105,CU
Aethomys_namaquensis,Mystromys_albicaudatus,1.704151,1.93902,CU
Aethomys_namaquensis,Saccostomus_campestris,1.704151,1.70927,CU
Aethomys_namaquensis,Steatomys_krebsii,1.704151,1.31597,CU
Aethomys_namaquensis,Elephantulus_myurus,1.704151,1.719331,CU
Aonyx_capensis,Xerus_inauris,4.278749,2.723456,CU
Aonyx_capensis,Aethomys_ineptus,4.278749,1.874482,CU
Aonyx_capensis,Aethomys_namaquensis,4.278749,1.704151,CU
Aonyx_capensis,Desmodillus_auricularis,4.278749,1.726727,CU
Aonyx_capensis,Gerbilliscus_brantsii,4.278749,2.058426,CU
Aonyx_capensis,Gerbilliscus_leucogaster,4.278749,1.862131,CU
Aonyx_capensis,Gerbillurus_paeba,4.278749,1.367356,CU
Aonyx_capensis,Mastomys_coucha,4.278749,1.491362,CU
Aonyx_capensis,Rattus_rattus,4.278749,2.251151,CU
Aonyx_capensis,Rhabdomys_pumilio,4.278749,1.613842,CU
Aonyx_capensis,Thallomys_paedulcus,4.278749,1.905796,CU
Aonyx_capensis,Procavia_capensis,4.278749,3.481443,CU
Aonyx_capensis,Mystromys_albicaudatus,4.278749,1.93902,CU
Aonyx_capensis,Saccostomus_campestris,4.278749,1.70927,CU
Aonyx_capensis,Steatomys_krebsii,4.278749,1.31597,CU
Aonyx_capensis,Elephantulus_myurus,4.278749,1.719331,CU
Aonyx_capensis,Lepus_capensis,4.278749,3.513444,CU
Aonyx_capensis,Lepus_saxatilis,4.278749,3.373519,CU
Aonyx_capensis,Lepus_victoriae,4.278749,3.243038,CU
Aonyx_capensis,Pronolagus_rupestris,4.278749,3.24403,CU
Aonyx_capensis,Atelerix_frontalis,4.278749,2.490661,CU
Aonyx_capensis,Raphicerus_campestris,4.278749,4.021189,CU
Aonyx_capensis,Sylvicapra_grimmia,4.278749,4.29003,CU
Atelerix_frontalis,Aethomys_ineptus,2.490661,1.874482,CU
Atelerix_frontalis,Aethomys_namaquensis,2.490661,1.704151,CU
Atelerix_frontalis,Desmodillus_auricularis,2.490661,1.726727,CU
Atelerix_frontalis,Gerbilliscus_brantsii,2.490661,2.058426,CU
Atelerix_frontalis,Gerbilliscus_leucogaster,2.490661,1.862131,CU
Atelerix_frontalis,Gerbillurus_paeba,2.490661,1.367356,CU
Atelerix_frontalis,Mastomys_coucha,2.490661,1.491362,CU
Atelerix_frontalis,Rattus_rattus,2.490661,2.251151,CU
Atelerix_frontalis,Rhabdomys_pumilio,2.490661,1.613842,CU
Atelerix_frontalis,Thallomys_paedulcus,2.490661,1.905796,CU
Atelerix_frontalis,Malacothrix_typica,2.490661,1.127105,CU
Atelerix_frontalis,Mystromys_albicaudatus,2.490661,1.93902,CU
Atelerix_frontalis,Saccostomus_campestris,2.490661,1.70927,CU
Atelerix_frontalis,Steatomys_krebsii,2.490661,1.31597,CU
Atelerix_frontalis,Elephantulus_myurus,2.490661,1.719331,CU
Atilax_paludinosus,Aethomys_ineptus,3.518514,1.874482,CU
Atilax_paludinosus,Aethomys_namaquensis,3.518514,1.704151,CU
Atilax_paludinosus,Desmodillus_auricularis,3.518514,1.726727,CU
Atilax_paludinosus,Gerbilliscus_brantsii,3.518514,2.058426,CU
Atilax_paludinosus,Gerbilliscus_leucogaster,3.518514,1.862131,CU
Atilax_paludinosus,Gerbillurus_paeba,3.518514,1.367356,CU
Atilax_paludinosus,Mastomys_coucha,3.518514,1.491362,CU
Atilax_paludinosus,Rattus_rattus,3.518514,2.251151,CU
Atilax_paludinosus,Rhabdomys_pumilio,3.518514,1.613842,CU
Atilax_paludinosus,Thallomys_paedulcus,3.518514,1.905796,CU
