i,j,PN,CU,RW
1,2,50,51,50
1,4,2174,2204,2174
1,5,656,505,651
1,6,184,83,83
2,5,7,3,5
2,6,7,5,5
4,1,575,586,575
4,2,7,7,7
4,5,192,134,192
4,6,48,34,34
5,6,11,9,11
