Predator,Prey,Pred Mass,Prey Mass,Scenario
Apodemus_agrarius,Apodemus_flavicollis,1.367356,1.591065,CU
Apodemus_agrarius,Apodemus_sylvaticus,1.367356,1.4843,CU
Apodemus_agrarius,Apodemus_uralensis,1.367356,1.232996,CU
Apodemus_agrarius,Mus_musculus,1.367356,1.206826,CU
Apodemus_agrarius,Mus_spicilegus,1.367356,1.146128,CU
Apodemus_agrarius,Dryomys_nitedula,1.367356,1.460898,CU
Apodemus_agrarius,Muscardinus_avellanarius,1.367356,1.439333,CU
Apodemus_flavicollis,Apodemus_agrarius,1.591065,1.367356,CU
Apodemus_flavicollis,Apodemus_sylvaticus,1.591065,1.4843,CU
Apodemus_flavicollis,Apodemus_uralensis,1.591065,1.232996,CU
Apodemus_flavicollis,Mus_musculus,1.591065,1.206826,CU
Apodemus_flavicollis,Mus_spicilegus,1.591065,1.146128,CU
Apodemus_flavicollis,Dryomys_nitedula,1.591065,1.460898,CU
Apodemus_flavicollis,Muscardinus_avellanarius,1.591065,1.439333,CU
Apodemus_sylvaticus,Apodemus_agrarius,1.4843,1.367356,CU
Apodemus_sylvaticus,Apodemus_flavicollis,1.4843,1.591065,CU
Apodemus_sylvaticus,Apodemus_uralensis,1.4843,1.232996,CU
Apodemus_sylvaticus,Mus_musculus,1.4843,1.206826,CU
Apodemus_sylvaticus,Mus_spicilegus,1.4843,1.146128,CU
Apodemus_sylvaticus,Dryomys_nitedula,1.4843,1.460898,CU
Apodemus_sylvaticus,Muscardinus_avellanarius,1.4843,1.439333,CU
Apodemus_uralensis,Apodemus_agrarius,1.232996,1.367356,CU
Apodemus_uralensis,Apodemus_flavicollis,1.232996,1.591065,CU
Apodemus_uralensis,Apodemus_sylvaticus,1.232996,1.4843,CU
Apodemus_uralensis,Mus_musculus,1.232996,1.206826,CU
Apodemus_uralensis,Mus_spicilegus,1.232996,1.146128,CU
Apodemus_uralensis,Dryomys_nitedula,1.232996,1.460898,CU
Apodemus_uralensis,Muscardinus_avellanarius,1.232996,1.439333,CU
Erinaceus_roumanicus,Apodemus_agrarius,2.872156,1.367356,CU
Erinaceus_roumanicus,Apodemus_flavicollis,2.872156,1.591065,CU
Erinaceus_roumanicus,Apodemus_sylvaticus,2.872156,1.4843,CU
Erinaceus_roumanicus,Apodemus_uralensis,2.872156,1.232996,CU
Erinaceus_roumanicus,Mus_musculus,2.872156,1.206826,CU
Erinaceus_roumanicus,Rattus_norvegicus,2.872156,2.552303,CU
Erinaceus_roumanicus,Dryomys_nitedula,2.872156,1.460898,CU
Erinaceus_roumanicus,Glis_glis,2.872156,2.09691,CU
Erinaceus_roumanicus,Muscardinus_avellanarius,2.872156,1.439333,CU
Felis_silvestris,Apodemus_agrarius,3.740363,1.367356,CU
Felis_silvestris,Apodemus_flavicollis,3.740363,1.591065,CU
Felis_silvestris,Apodemus_sylvaticus,3.740363,1.4843,CU
Felis_silvestris,Rattus_norvegicus,3.740363,2.552303,CU
Felis_silvestris,Lepus_europaeus,3.740363,3.572872,CU
Felis_silvestris,Vulpes_vulpes,3.740363,3.725765,CU
Felis_silvestris,Dryomys_nitedula,3.740363,1.460898,CU
Felis_silvestris,Glis_glis,3.740363,2.09691,CU
Felis_silvestris,Muscardinus_avellanarius,3.740363,1.439333,CU
Felis_silvestris,Arvicola_amphibius,3.740363,2.352183,CU
Felis_silvestris,Arvicola_scherman,3.740363,1.989005,CU
Felis_silvestris,Chionomys_nivalis,3.740363,1.732394,CU
Felis_silvestris,Cricetus_cricetus,3.740363,2.70757,CU
Felis_silvestris,Microtus_agrestis,3.740363,1.628389,CU
Felis_silvestris,Microtus_arvalis,3.740363,1.447158,CU
Felis_silvestris,Microtus_oeconomus,3.740363,1.536558,CU
Felis_silvestris,Microtus_subterraneus,3.740363,1.290035,CU
Felis_silvestris,Myodes_glareolus,3.740363,1.326336,CU
Felis_silvestris,Ondatra_zibethicus,3.740363,3.027635,CU
Felis_silvestris,Marmota_marmota,3.740363,3.303196,CU
Felis_silvestris,Sciurus_vulgaris,3.740363,2.522444,CU
Felis_silvestris,Spermophilus_citellus,3.740363,2.462398,CU
Felis_silvestris,Martes_foina,3.740363,3.187746,CU
Felis_silvestris,Martes_martes,3.740363,3.113943,CU
Felis_silvestris,Mustela_erminea,3.740363,2.077004,CU
Felis_silvestris,Mustela_eversmanii,3.740363,3.130334,CU
Felis_silvestris,Mustela_nivalis,3.740363,2.138303,CU
Felis_silvestris,Mustela_putorius,3.740363,2.961611,CU
Lutra_lutra,Marmota_marmota,3.943747,3.303196,CU
Lutra_lutra,Sciurus_vulgaris,3.943747,2.522444,CU
Lutra_lutra,Spermophilus_citellus,3.943747,2.462398,CU
Lutra_lutra,Arvicola_amphibius,3.943747,2.352183,CU
Lutra_lutra,Arvicola_scherman,3.943747,1.989005,CU
Lutra_lutra,Chionomys_nivalis,3.943747,1.732394,CU
Lutra_lutra,Cricetus_cricetus,3.943747,2.70757,CU
Lutra_lutra,Microtus_agrestis,3.943747,1.628389,CU
Lutra_lutra,Microtus_arvalis,3.943747,1.447158,CU
Lutra_lutra,Microtus_oeconomus,3.943747,1.536558,CU
Lutra_lutra,Microtus_subterraneus,3.943747,1.290035,CU
Lutra_lutra,Myodes_glareolus,3.943747,1.326336,CU
Lutra_lutra,Ondatra_zibethicus,3.943747,3.027635,CU
Lutra_lutra,Apodemus_agrarius,3.943747,1.367356,CU
Lutra_lutra,Apodemus_flavicollis,3.943747,1.591065,CU
Lutra_lutra,Apodemus_sylvaticus,3.943747,1.4843,CU
Lutra_lutra,Rattus_norvegicus,3.943747,2.552303,CU
Lutra_lutra,Dryomys_nitedula,3.943747,1.460898,CU
Lutra_lutra,Glis_glis,3.943747,2.09691,CU
Lutra_lutra,Muscardinus_avellanarius,3.943747,1.439333,CU
Lutra_lutra,Lepus_europaeus,3.943747,3.572872,CU
Lutra_lutra,Erinaceus_roumanicus,3.943747,2.872156,CU
Martes_foina,Marmota_marmota,3.187746,3.303196,CU
Martes_foina,Sciurus_vulgaris,3.187746,2.522444,CU
Martes_foina,Spermophilus_citellus,3.187746,2.462398,CU
Martes_foina,Arvicola_amphibius,3.187746,2.352183,CU
Martes_foina,Arvicola_scherman,3.187746,1.989005,CU
Martes_foina,Chionomys_nivalis,3.187746,1.732394,CU
Martes_foina,Cricetus_cricetus,3.187746,2.70757,CU
Martes_foina,Microtus_agrestis,3.187746,1.628389,CU
Martes_foina,Microtus_arvalis,3.187746,1.447158,CU
Martes_foina,Microtus_oeconomus,3.187746,1.536558,CU
Martes_foina,Microtus_subterraneus,3.187746,1.290035,CU
Martes_foina,Myodes_glareolus,3.187746,1.326336,CU
Martes_foina,Ondatra_zibethicus,3.187746,3.027635,CU
Martes_foina,Apodemus_agrarius,3.187746,1.367356,CU
Martes_foina,Apodemus_flavicollis,3.187746,1.591065,CU
Martes_foina,Apodemus_sylvaticus,3.187746,1.4843,CU
Martes_foina,Apodemus_uralensis,3.187746,1.232996,CU
Martes_foina,Mus_musculus,3.187746,1.206826,CU
Martes_foina,Rattus_norvegicus,3.187746,2.552303,CU
Martes_foina,Dryomys_nitedula,3.187746,1.460898,CU
Martes_foina,Glis_glis,3.187746,2.09691,CU
Martes_foina,Muscardinus_avellanarius,3.187746,1.439333,CU
Martes_foina,Erinaceus_roumanicus,3.187746,2.872156,CU
Martes_martes,Marmota_marmota,3.113943,3.303196,CU
Martes_martes,Sciurus_vulgaris,3.113943,2.522444,CU
Martes_martes,Spermophilus_citellus,3.113943,2.462398,CU
Martes_martes,Arvicola_amphibius,3.113943,2.352183,CU
Martes_martes,Arvicola_scherman,3.113943,1.989005,CU
Martes_martes,Chionomys_nivalis,3.113943,1.732394,CU
Martes_martes,Cricetus_cricetus,3.113943,2.70757,CU
Martes_martes,Microtus_agrestis,3.113943,1.628389,CU
Martes_martes,Microtus_arvalis,3.113943,1.447158,CU
Martes_martes,Microtus_oeconomus,3.113943,1.536558,CU
Martes_martes,Microtus_subterraneus,3.113943,1.290035,CU
Martes_martes,Myodes_glareolus,3.113943,1.326336,CU
Martes_martes,Ondatra_zibethicus,3.113943,3.027635,CU
Martes_martes,Apodemus_agrarius,3.113943,1.367356,CU
Martes_martes,Apodemus_flavicollis,3.113943,1.591065,CU
Martes_martes,Apodemus_sylvaticus,3.113943,1.4843,CU
Martes_martes,Apodemus_uralensis,3.113943,1.232996,CU
Martes_martes,Mus_musculus,3.113943,1.206826,CU
Martes_martes,Rattus_norvegicus,3.113943,2.552303,CU
Martes_martes,Dryomys_nitedula,3.113943,1.460898,CU
Martes_martes,Glis_glis,3.113943,2.09691,CU
Martes_martes,Muscardinus_avellanarius,3.113943,1.439333,CU
Martes_martes,Erinaceus_roumanicus,3.113943,2.872156,CU
Meles_meles,Marmota_marmota,4.113943,3.303196,CU
Meles_meles,Sciurus_vulgaris,4.113943,2.522444,CU
Meles_meles,Spermophilus_citellus,4.113943,2.462398,CU
Meles_meles,Arvicola_amphibius,4.113943,2.352183,CU
Meles_meles,Arvicola_scherman,4.113943,1.989005,CU
Meles_meles,Chionomys_nivalis,4.113943,1.732394,CU
Meles_meles,Cricetus_cricetus,4.113943,2.70757,CU
Meles_meles,Microtus_agrestis,4.113943,1.628389,CU
Meles_meles,Microtus_arvalis,4.113943,1.447158,CU
Meles_meles,Microtus_oeconomus,4.113943,1.536558,CU
Meles_meles,Microtus_subterraneus,4.113943,1.290035,CU
Meles_meles,Myodes_glareolus,4.113943,1.326336,CU
Meles_meles,Ondatra_zibethicus,4.113943,3.027635,CU
Meles_meles,Apodemus_agrarius,4.113943,1.367356,CU
Meles_meles,Apodemus_flavicollis,4.113943,1.591065,CU
Meles_meles,Apodemus_sylvaticus,4.113943,1.4843,CU
Meles_meles,Rattus_norvegicus,4.113943,2.552303,CU
Meles_meles,Dryomys_nitedula,4.113943,1.460898,CU
Meles_meles,Glis_glis,4.113943,2.09691,CU
Meles_meles,Muscardinus_avellanarius,4.113943,1.439333,CU
Meles_meles,Lepus_europaeus,4.113943,3.572872,CU
Meles_meles,Erinaceus_roumanicus,4.113943,2.872156,CU
Micromys_minutus,Mus_musculus,0.778151,1.206826,CU
Micromys_minutus,Mus_spicilegus,0.778151,1.146128,CU
Mus_musculus,Apodemus_agrarius,1.206826,1.367356,CU
Mus_musculus,Apodemus_flavicollis,1.206826,1.591065,CU
Mus_musculus,Apodemus_sylvaticus,1.206826,1.4843,CU
Mus_musculus,Apodemus_uralensis,1.206826,1.232996,CU
Mus_musculus,Mus_spicilegus,1.206826,1.146128,CU
Mus_musculus,Dryomys_nitedula,1.206826,1.460898,CU
Mus_musculus,Muscardinus_avellanarius,1.206826,1.439333,CU
Mus_spicilegus,Apodemus_agrarius,1.146128,1.367356,CU
Mus_spicilegus,Apodemus_sylvaticus,1.146128,1.4843,CU
Mus_spicilegus,Apodemus_uralensis,1.146128,1.232996,CU
Mus_spicilegus,Mus_musculus,1.146128,1.206826,CU
Mus_spicilegus,Dryomys_nitedula,1.146128,1.460898,CU
Mus_spicilegus,Muscardinus_avellanarius,1.146128,1.439333,CU
Mustela_erminea,Arvicola_amphibius,2.077004,2.352183,CU
Mustela_erminea,Arvicola_scherman,2.077004,1.989005,CU
Mustela_erminea,Chionomys_nivalis,2.077004,1.732394,CU
Mustela_erminea,Microtus_agrestis,2.077004,1.628389,CU
Mustela_erminea,Microtus_arvalis,2.077004,1.447158,CU
Mustela_erminea,Microtus_oeconomus,2.077004,1.536558,CU
Mustela_erminea,Microtus_subterraneus,2.077004,1.290035,CU
Mustela_erminea,Myodes_glareolus,2.077004,1.326336,CU
Mustela_erminea,Apodemus_agrarius,2.077004,1.367356,CU
Mustela_erminea,Apodemus_flavicollis,2.077004,1.591065,CU
Mustela_erminea,Apodemus_sylvaticus,2.077004,1.4843,CU
Mustela_erminea,Apodemus_uralensis,2.077004,1.232996,CU
Mustela_erminea,Mus_musculus,2.077004,1.206826,CU
Mustela_erminea,Mus_spicilegus,2.077004,1.146128,CU
Mustela_erminea,Dryomys_nitedula,2.077004,1.460898,CU
Mustela_erminea,Glis_glis,2.077004,2.09691,CU
Mustela_erminea,Muscardinus_avellanarius,2.077004,1.439333,CU
Mustela_eversmanii,Marmota_marmota,3.130334,3.303196,CU
Mustela_eversmanii,Sciurus_vulgaris,3.130334,2.522444,CU
Mustela_eversmanii,Spermophilus_citellus,3.130334,2.462398,CU
Mustela_eversmanii,Arvicola_amphibius,3.130334,2.352183,CU
Mustela_eversmanii,Arvicola_scherman,3.130334,1.989005,CU
Mustela_eversmanii,Chionomys_nivalis,3.130334,1.732394,CU
Mustela_eversmanii,Cricetus_cricetus,3.130334,2.70757,CU
Mustela_eversmanii,Microtus_agrestis,3.130334,1.628389,CU
Mustela_eversmanii,Microtus_arvalis,3.130334,1.447158,CU
Mustela_eversmanii,Microtus_oeconomus,3.130334,1.536558,CU
Mustela_eversmanii,Microtus_subterraneus,3.130334,1.290035,CU
Mustela_eversmanii,Myodes_glareolus,3.130334,1.326336,CU
Mustela_eversmanii,Ondatra_zibethicus,3.130334,3.027635,CU
Mustela_eversmanii,Apodemus_agrarius,3.130334,1.367356,CU
Mustela_eversmanii,Apodemus_flavicollis,3.130334,1.591065,CU
Mustela_eversmanii,Apodemus_sylvaticus,3.130334,1.4843,CU
Mustela_eversmanii,Apodemus_uralensis,3.130334,1.232996,CU
Mustela_eversmanii,Mus_musculus,3.130334,1.206826,CU
Mustela_eversmanii,Rattus_norvegicus,3.130334,2.552303,CU
Mustela_eversmanii,Dryomys_nitedula,3.130334,1.460898,CU
Mustela_eversmanii,Glis_glis,3.130334,2.09691,CU
Mustela_eversmanii,Muscardinus_avellanarius,3.130334,1.439333,CU
Mustela_eversmanii,Erinaceus_roumanicus,3.130334,2.872156,CU
Mustela_nivalis,Arvicola_amphibius,2.138303,2.352183,CU
Mustela_nivalis,Arvicola_scherman,2.138303,1.989005,CU
Mustela_nivalis,Chionomys_nivalis,2.138303,1.732394,CU
Mustela_nivalis,Microtus_agrestis,2.138303,1.628389,CU
Mustela_nivalis,Microtus_arvalis,2.138303,1.447158,CU
Mustela_nivalis,Microtus_oeconomus,2.138303,1.536558,CU
Mustela_nivalis,Microtus_subterraneus,2.138303,1.290035,CU
Mustela_nivalis,Myodes_glareolus,2.138303,1.326336,CU
Mustela_nivalis,Apodemus_agrarius,2.138303,1.367356,CU
Mustela_nivalis,Apodemus_flavicollis,2.138303,1.591065,CU
Mustela_nivalis,Apodemus_sylvaticus,2.138303,1.4843,CU
Mustela_nivalis,Apodemus_uralensis,2.138303,1.232996,CU
Mustela_nivalis,Mus_musculus,2.138303,1.206826,CU
Mustela_nivalis,Mus_spicilegus,2.138303,1.146128,CU
Mustela_nivalis,Dryomys_nitedula,2.138303,1.460898,CU
Mustela_nivalis,Glis_glis,2.138303,2.09691,CU
Mustela_nivalis,Muscardinus_avellanarius,2.138303,1.439333,CU
Mustela_putorius,Sciurus_vulgaris,2.961611,2.522444,CU
Mustela_putorius,Spermophilus_citellus,2.961611,2.462398,CU
Mustela_putorius,Arvicola_amphibius,2.961611,2.352183,CU
Mustela_putorius,Arvicola_scherman,2.961611,1.989005,CU
Mustela_putorius,Chionomys_nivalis,2.961611,1.732394,CU
Mustela_putorius,Cricetus_cricetus,2.961611,2.70757,CU
Mustela_putorius,Microtus_agrestis,2.961611,1.628389,CU
Mustela_putorius,Microtus_arvalis,2.961611,1.447158,CU
Mustela_putorius,Microtus_oeconomus,2.961611,1.536558,CU
Mustela_putorius,Microtus_subterraneus,2.961611,1.290035,CU
Mustela_putorius,Myodes_glareolus,2.961611,1.326336,CU
Mustela_putorius,Ondatra_zibethicus,2.961611,3.027635,CU
Mustela_putorius,Apodemus_agrarius,2.961611,1.367356,CU
Mustela_putorius,Apodemus_flavicollis,2.961611,1.591065,CU
Mustela_putorius,Apodemus_sylvaticus,2.961611,1.4843,CU
Mustela_putorius,Apodemus_uralensis,2.961611,1.232996,CU
Mustela_putorius,Mus_musculus,2.961611,1.206826,CU
Mustela_putorius,Rattus_norvegicus,2.961611,2.552303,CU
Mustela_putorius,Dryomys_nitedula,2.961611,1.460898,CU
Mustela_putorius,Glis_glis,2.961611,2.09691,CU
Mustela_putorius,Muscardinus_avellanarius,2.961611,1.439333,CU
Mustela_putorius,Erinaceus_roumanicus,2.961611,2.872156,CU
Rattus_norvegicus,Apodemus_agrarius,2.552303,1.367356,CU
Rattus_norvegicus,Apodemus_flavicollis,2.552303,1.591065,CU
Rattus_norvegicus,Apodemus_sylvaticus,2.552303,1.4843,CU
Rattus_norvegicus,Apodemus_uralensis,2.552303,1.232996,CU
Rattus_norvegicus,Mus_musculus,2.552303,1.206826,CU
Rattus_norvegicus,Mus_spicilegus,2.552303,1.146128,CU
Rattus_norvegicus,Dryomys_nitedula,2.552303,1.460898,CU
Rattus_norvegicus,Glis_glis,2.552303,2.09691,CU
Rattus_norvegicus,Muscardinus_avellanarius,2.552303,1.439333,CU
Sus_scrofa,Apodemus_agrarius,5.004545,1.367356,CU
Sus_scrofa,Apodemus_flavicollis,5.004545,1.591065,CU
Sus_scrofa,Apodemus_sylvaticus,5.004545,1.4843,CU
Sus_scrofa,Rattus_norvegicus,5.004545,2.552303,CU
Sus_scrofa,Dryomys_nitedula,5.004545,1.460898,CU
Sus_scrofa,Glis_glis,5.004545,2.09691,CU
Sus_scrofa,Muscardinus_avellanarius,5.004545,1.439333,CU
Sus_scrofa,Lepus_europaeus,5.004545,3.572872,CU
