i,j,PN,CU,RW
1,2,0,18,19
1,4,777,683,777
1,5,64,22,64
1,6,61,0,42
2,5,1,0,1
2,6,2,0,3
4,1,44,42,44
4,2,0,2,2
4,5,35,10,35
4,6,27,0,25
5,6,1,0,1
