i,j,PN,CU,RW
1,2,38,39,38
1,4,1407,1372,1407
1,5,280,286,280
1,6,63,0,63
2,5,1,1,1
2,6,2,0,2
4,1,503,514,503
4,2,8,8,8
4,5,102,101,102
4,6,31,0,31
5,6,7,0,7
