i,j,PN,CU,RW
1,2,14,15,14
1,4,384,379,384
1,5,39,10,39
1,6,27,0,27
2,6,2,0,2
4,1,12,13,12
4,2,1,1,1
4,5,26,8,26
4,6,18,0,18
5,6,1,0,1
