i,j,PN,CU,RW
1,2,14,14,14
1,4,379,379,379
1,5,72,72,72
1,6,35,0,35
2,5,1,1,1
2,6,3,0,3
4,1,70,70,70
4,2,2,2,2
4,5,32,32,32
4,6,20,0,20
5,6,4,0,4
