i,j,PN,CU,RW
1,2,22,22,22
1,4,989,772,984
1,5,102,16,100
1,6,67,0,66
2,5,3,0,2
2,6,6,0,4
4,5,34,6,32
4,6,33,0,32
5,6,2,0,2
