i,j,PN,CU,RW
1,2,6,5,6
1,4,149,100,149
1,5,74,26,74
1,6,16,0,16
2,6,4,0,3
4,1,11,9,11
4,2,2,2,2
4,5,40,9,40
4,6,13,0,13
5,6,5,0,5
