i,j,PN,CU,RW
1,2,5,6,5
1,4,180,180,180
1,5,64,37,64
1,6,26,6,26
2,6,6,3,6
4,1,5,7,5
4,2,1,1,1
4,5,37,20,37
4,6,13,0,13
5,6,4,0,4
