i,j,PN,CU,RW
1,4,229,213,229
1,5,133,112,133
1,6,21,0,21
2,5,2,1,2
2,6,4,0,4
4,1,2,2,2
4,5,46,30,46
4,6,14,0,14
5,6,9,0,9
