i,j,PN,CU,RW
1,2,19,19,19
1,4,664,542,664
1,5,79,12,79
1,6,35,33,35
2,5,1,0,1
2,6,3,2,3
4,1,18,18,18
4,2,1,1,1
4,5,37,12,37
4,6,24,22,24
5,6,2,0,2
