i,j,PN,CU,RW
1,2,4,5,4
1,4,119,89,108
1,5,25,0,23
1,6,28,0,2
2,5,1,0,1
2,6,20,0,2
4,1,1,1,1
4,2,1,1,1
4,5,18,0,18
4,6,24,0,0
5,6,4,0,0
