Predator,Prey,Pred Mass,Prey Mass,Scenario
Apodemus_pallipes,Apodemus_uralensis,1.40654,1.232996,CU
Apodemus_pallipes,Meriones_meridianus,1.40654,1.612784,CU
Apodemus_pallipes,Mus_musculus,1.40654,1.206826,CU
Apodemus_pallipes,Dryomys_nitedula,1.40654,1.460898,CU
Apodemus_uralensis,Apodemus_pallipes,1.232996,1.40654,CU
Apodemus_uralensis,Meriones_meridianus,1.232996,1.612784,CU
Apodemus_uralensis,Mus_musculus,1.232996,1.206826,CU
Apodemus_uralensis,Dryomys_nitedula,1.232996,1.460898,CU
Canis_lupus,Marmota_caudata,4.507631,3.638489,CU
Canis_lupus,Apodemus_pallipes,4.507631,1.40654,CU
Canis_lupus,Meriones_libycus,4.507631,1.960471,CU
Canis_lupus,Meriones_meridianus,4.507631,1.612784,CU
Canis_lupus,Nesokia_indica,4.507631,2.568202,CU
Canis_lupus,Rattus_pyctoris,4.507631,2.133539,CU
Canis_lupus,Lepus_oiostolus,4.507631,3.477121,CU
Canis_lupus,Lepus_tolai,4.507631,3.201124,CU
Canis_lupus,Alticola_argentatus,4.507631,1.576341,CU
Canis_lupus,Alticola_stoliczkanus,4.507631,1.439333,CU
Canis_lupus,Blanfordimys_bucharensis,4.507631,1.544068,CU
Canis_lupus,Cricetulus_migratorius,4.507631,1.585461,CU
Canis_lupus,Ellobius_tancrei,4.507631,1.80956,CU
Canis_lupus,Neodon_juldaschi,4.507631,1.649335,CU
Canis_lupus,Dryomys_nitedula,4.507631,1.460898,CU
Canis_lupus,Hystrix_indica,4.507631,4.094674,CU
Canis_lupus,Vulpes_vulpes,4.507631,3.725765,CU
Canis_lupus,Felis_silvestris,4.507631,3.740363,CU
Canis_lupus,Lynx_lynx,4.507631,4.254064,CU
Canis_lupus,Otocolobus_manul,4.507631,3.544068,CU
Canis_lupus,Prionailurus_bengalensis,4.507631,3.518514,CU
Felis_silvestris,Apodemus_pallipes,3.740363,1.40654,CU
Felis_silvestris,Meriones_libycus,3.740363,1.960471,CU
Felis_silvestris,Meriones_meridianus,3.740363,1.612784,CU
Felis_silvestris,Nesokia_indica,3.740363,2.568202,CU
Felis_silvestris,Rattus_pyctoris,3.740363,2.133539,CU
Felis_silvestris,Lepus_oiostolus,3.740363,3.477121,CU
Felis_silvestris,Lepus_tolai,3.740363,3.201124,CU
Felis_silvestris,Otocolobus_manul,3.740363,3.544068,CU
Felis_silvestris,Prionailurus_bengalensis,3.740363,3.518514,CU
Felis_silvestris,Vulpes_vulpes,3.740363,3.725765,CU
Felis_silvestris,Dryomys_nitedula,3.740363,1.460898,CU
Felis_silvestris,Alticola_argentatus,3.740363,1.576341,CU
Felis_silvestris,Alticola_stoliczkanus,3.740363,1.439333,CU
Felis_silvestris,Blanfordimys_bucharensis,3.740363,1.544068,CU
Felis_silvestris,Cricetulus_migratorius,3.740363,1.585461,CU
Felis_silvestris,Ellobius_tancrei,3.740363,1.80956,CU
Felis_silvestris,Neodon_juldaschi,3.740363,1.649335,CU
Felis_silvestris,Marmota_caudata,3.740363,3.638489,CU
Felis_silvestris,Martes_foina,3.740363,3.187746,CU
Felis_silvestris,Meles_leucurus,3.740363,3.79588,CU
Felis_silvestris,Mustela_altaica,3.740363,2.232996,CU
Felis_silvestris,Mustela_erminea,3.740363,2.077004,CU
Felis_silvestris,Mustela_eversmanii,3.740363,3.130334,CU
Felis_silvestris,Mustela_nivalis,3.740363,2.138303,CU
Felis_silvestris,Vormela_peregusna,3.740363,2.653598,CU
Lutra_lutra,Marmota_caudata,3.943747,3.638489,CU
Lutra_lutra,Alticola_argentatus,3.943747,1.576341,CU
Lutra_lutra,Alticola_stoliczkanus,3.943747,1.439333,CU
Lutra_lutra,Blanfordimys_bucharensis,3.943747,1.544068,CU
Lutra_lutra,Cricetulus_migratorius,3.943747,1.585461,CU
Lutra_lutra,Ellobius_tancrei,3.943747,1.80956,CU
Lutra_lutra,Neodon_juldaschi,3.943747,1.649335,CU
Lutra_lutra,Apodemus_pallipes,3.943747,1.40654,CU
Lutra_lutra,Meriones_libycus,3.943747,1.960471,CU
Lutra_lutra,Meriones_meridianus,3.943747,1.612784,CU
Lutra_lutra,Nesokia_indica,3.943747,2.568202,CU
Lutra_lutra,Rattus_pyctoris,3.943747,2.133539,CU
Lutra_lutra,Dryomys_nitedula,3.943747,1.460898,CU
Lutra_lutra,Lepus_oiostolus,3.943747,3.477121,CU
Lutra_lutra,Lepus_tolai,3.943747,3.201124,CU
Lynx_lynx,Apodemus_pallipes,4.254064,1.40654,CU
Lynx_lynx,Meriones_libycus,4.254064,1.960471,CU
Lynx_lynx,Meriones_meridianus,4.254064,1.612784,CU
Lynx_lynx,Nesokia_indica,4.254064,2.568202,CU
Lynx_lynx,Rattus_pyctoris,4.254064,2.133539,CU
Lynx_lynx,Lepus_oiostolus,4.254064,3.477121,CU
Lynx_lynx,Lepus_tolai,4.254064,3.201124,CU
Lynx_lynx,Felis_silvestris,4.254064,3.740363,CU
Lynx_lynx,Otocolobus_manul,4.254064,3.544068,CU
Lynx_lynx,Prionailurus_bengalensis,4.254064,3.518514,CU
Lynx_lynx,Vulpes_vulpes,4.254064,3.725765,CU
Lynx_lynx,Dryomys_nitedula,4.254064,1.460898,CU
Lynx_lynx,Hystrix_indica,4.254064,4.094674,CU
Lynx_lynx,Alticola_argentatus,4.254064,1.576341,CU
Lynx_lynx,Alticola_stoliczkanus,4.254064,1.439333,CU
Lynx_lynx,Blanfordimys_bucharensis,4.254064,1.544068,CU
Lynx_lynx,Cricetulus_migratorius,4.254064,1.585461,CU
Lynx_lynx,Ellobius_tancrei,4.254064,1.80956,CU
Lynx_lynx,Neodon_juldaschi,4.254064,1.649335,CU
Lynx_lynx,Marmota_caudata,4.254064,3.638489,CU
Lynx_lynx,Lutra_lutra,4.254064,3.943747,CU
Lynx_lynx,Martes_foina,4.254064,3.187746,CU
Lynx_lynx,Meles_leucurus,4.254064,3.79588,CU
Lynx_lynx,Mustela_altaica,4.254064,2.232996,CU
Lynx_lynx,Mustela_erminea,4.254064,2.077004,CU
Lynx_lynx,Mustela_eversmanii,4.254064,3.130334,CU
Lynx_lynx,Mustela_nivalis,4.254064,2.138303,CU
Lynx_lynx,Vormela_peregusna,4.254064,2.653598,CU
Martes_foina,Alticola_argentatus,3.187746,1.576341,CU
Martes_foina,Alticola_stoliczkanus,3.187746,1.439333,CU
Martes_foina,Blanfordimys_bucharensis,3.187746,1.544068,CU
Martes_foina,Cricetulus_migratorius,3.187746,1.585461,CU
Martes_foina,Ellobius_tancrei,3.187746,1.80956,CU
Martes_foina,Neodon_juldaschi,3.187746,1.649335,CU
Martes_foina,Apodemus_pallipes,3.187746,1.40654,CU
Martes_foina,Apodemus_uralensis,3.187746,1.232996,CU
Martes_foina,Meriones_libycus,3.187746,1.960471,CU
Martes_foina,Meriones_meridianus,3.187746,1.612784,CU
Martes_foina,Mus_musculus,3.187746,1.206826,CU
Martes_foina,Nesokia_indica,3.187746,2.568202,CU
Martes_foina,Rattus_pyctoris,3.187746,2.133539,CU
Martes_foina,Dryomys_nitedula,3.187746,1.460898,CU
Martes_foina,Lepus_tolai,3.187746,3.201124,CU
Meles_leucurus,Marmota_caudata,3.79588,3.638489,CU
Meles_leucurus,Alticola_argentatus,3.79588,1.576341,CU
Meles_leucurus,Alticola_stoliczkanus,3.79588,1.439333,CU
Meles_leucurus,Blanfordimys_bucharensis,3.79588,1.544068,CU
Meles_leucurus,Cricetulus_migratorius,3.79588,1.585461,CU
Meles_leucurus,Ellobius_tancrei,3.79588,1.80956,CU
Meles_leucurus,Neodon_juldaschi,3.79588,1.649335,CU
Meles_leucurus,Apodemus_pallipes,3.79588,1.40654,CU
Meles_leucurus,Meriones_libycus,3.79588,1.960471,CU
Meles_leucurus,Meriones_meridianus,3.79588,1.612784,CU
Meles_leucurus,Nesokia_indica,3.79588,2.568202,CU
Meles_leucurus,Rattus_pyctoris,3.79588,2.133539,CU
Meles_leucurus,Dryomys_nitedula,3.79588,1.460898,CU
Meles_leucurus,Lepus_oiostolus,3.79588,3.477121,CU
Meles_leucurus,Lepus_tolai,3.79588,3.201124,CU
Meriones_libycus,Apodemus_pallipes,1.960471,1.40654,CU
Meriones_libycus,Apodemus_uralensis,1.960471,1.232996,CU
Meriones_libycus,Meriones_meridianus,1.960471,1.612784,CU
Meriones_libycus,Mus_musculus,1.960471,1.206826,CU
Meriones_libycus,Rattus_pyctoris,1.960471,2.133539,CU
Meriones_libycus,Dryomys_nitedula,1.960471,1.460898,CU
Meriones_meridianus,Apodemus_pallipes,1.612784,1.40654,CU
Meriones_meridianus,Apodemus_uralensis,1.612784,1.232996,CU
Meriones_meridianus,Meriones_libycus,1.612784,1.960471,CU
Meriones_meridianus,Mus_musculus,1.612784,1.206826,CU
