i,j,PN,CU,RW
1,2,15,15,15
1,4,491,425,491
1,5,63,10,63
1,6,28,26,28
2,5,1,0,1
2,6,4,2,3
4,1,12,11,12
4,2,1,1,1
4,5,32,10,32
4,6,21,19,21
5,6,2,0,2
