i,j,PN,CU,RW
1,4,345,338,345
1,5,148,78,148
1,6,27,0,27
2,5,2,0,2
2,6,3,0,3
4,1,33,35,33
4,5,64,12,64
4,6,18,0,18
5,6,8,0,8
