Predator,Prey,Pred Mass,Prey Mass,Scenario
Lontra_felina,Euneomys_chinchilloides,4.485721,1.942504,CU
Lontra_felina,Oligoryzomys_magellanicus,4.485721,1.401401,CU
Lontra_provocax,Euneomys_chinchilloides,3.875061,1.942504,CU
Lontra_provocax,Oligoryzomys_magellanicus,3.875061,1.401401,CU
Lycalopex_culpaeus,Euneomys_chinchilloides,3.99266,1.942504,CU
Lycalopex_culpaeus,Oligoryzomys_magellanicus,3.99266,1.401401,CU
Lycalopex_culpaeus,Lycalopex_griseus,3.99266,3.91803,CU
Lycalopex_griseus,Euneomys_chinchilloides,3.91803,1.942504,CU
Lycalopex_griseus,Oligoryzomys_magellanicus,3.91803,1.401401,CU
Lycalopex_griseus,Lycalopex_culpaeus,3.91803,3.99266,CU
Lontra_felina,Euneomys_chinchilloides,4.485721,1.942504,PN
Lontra_felina,Oligoryzomys_magellanicus,4.485721,1.401401,PN
Lontra_provocax,Euneomys_chinchilloides,3.875061,1.942504,PN
Lontra_provocax,Oligoryzomys_magellanicus,3.875061,1.401401,PN
Lycalopex_culpaeus,Euneomys_chinchilloides,3.99266,1.942504,PN
Lycalopex_culpaeus,Oligoryzomys_magellanicus,3.99266,1.401401,PN
Lycalopex_culpaeus,Lycalopex_griseus,3.99266,3.91803,PN
Lycalopex_griseus,Euneomys_chinchilloides,3.91803,1.942504,PN
Lycalopex_griseus,Oligoryzomys_magellanicus,3.91803,1.401401,PN
Lycalopex_griseus,Lycalopex_culpaeus,3.91803,3.99266,PN
Lontra_felina,Euneomys_chinchilloides,4.485721,1.942504,RW
Lontra_felina,Oligoryzomys_magellanicus,4.485721,1.401401,RW
Lontra_provocax,Euneomys_chinchilloides,3.875061,1.942504,RW
Lontra_provocax,Oligoryzomys_magellanicus,3.875061,1.401401,RW
Lycalopex_culpaeus,Euneomys_chinchilloides,3.99266,1.942504,RW
Lycalopex_culpaeus,Oligoryzomys_magellanicus,3.99266,1.401401,RW
Lycalopex_culpaeus,Lycalopex_griseus,3.99266,3.91803,RW
Lycalopex_griseus,Euneomys_chinchilloides,3.91803,1.942504,RW
Lycalopex_griseus,Oligoryzomys_magellanicus,3.91803,1.401401,RW
Lycalopex_griseus,Lycalopex_culpaeus,3.91803,3.99266,RW
