i,j,PN,CU,RW
1,2,31,32,31
1,4,896,915,896
1,5,284,144,284
1,6,82,0,51
2,5,4,0,2
2,6,5,0,3
4,1,90,93,90
4,2,2,2,2
4,5,72,17,72
4,6,23,0,21
5,6,7,0,7
