i,j,PN,CU,RW
1,2,22,22,22
1,4,489,489,489
1,5,193,135,193
1,6,34,34,34
2,5,2,1,2
2,6,3,3,3
4,1,29,29,29
4,2,1,1,1
4,5,69,38,69
4,6,18,18,18
5,6,8,6,8
