i,j,PN,CU,RW
1,4,694,694,694
1,5,231,194,229
1,6,84,35,36
2,5,11,7,7
2,6,9,4,5
4,1,18,18,18
4,5,51,39,51
4,6,16,16,16
5,6,7,6,7
