i,j,PN,CU,RW
1,4,512,535,512
1,5,182,126,181
1,6,72,0,32
2,5,9,5,7
2,6,7,0,4
4,1,33,35,33
4,5,39,17,39
4,6,13,0,13
5,6,7,0,7
