i,j,PN,CU,RW
1,4,324,306,324
1,5,143,124,143
1,6,25,25,25
2,5,2,2,2
2,6,3,3,3
4,1,3,3,3
4,5,47,34,47
4,6,14,13,14
5,6,7,6,7
