i,j,PN,CU,RW
1,2,4,4,4
1,4,73,72,73
1,5,33,14,33
1,6,7,0,7
2,6,3,0,3
4,1,7,7,7
4,2,2,2,2
4,5,36,10,36
4,6,11,0,11
5,6,5,0,5
