i,j,PN,CU,RW
1,4,534,525,534
1,5,168,110,165
1,6,77,0,32
2,5,10,6,8
2,6,8,0,6
4,1,32,34,32
4,5,44,20,44
4,6,16,0,16
5,6,7,0,7
