i,j,PN,CU,RW
1,2,18,19,18
1,4,528,553,528
1,5,208,157,208
1,6,33,0,33
2,5,2,1,2
2,6,3,0,3
4,1,40,42,40
4,5,80,44,80
4,6,21,0,21
5,6,9,0,9
