Predator,Prey,Pred Mass,Prey Mass,Scenario
Acomys_dimidiatus,Gerbillus_nanus,1.574031,1.332438,CU
Acomys_dimidiatus,Golunda_ellioti,1.574031,1.784617,CU
Acomys_dimidiatus,Meriones_hurrianae,1.574031,1.845098,CU
Acomys_dimidiatus,Mus_musculus,1.574031,1.206826,CU
Canis_aureus,Funambulus_pennantii,4.014739,1.996074,CU
Canis_aureus,Acomys_dimidiatus,4.014739,1.574031,CU
Canis_aureus,Gerbillus_nanus,4.014739,1.332438,CU
Canis_aureus,Golunda_ellioti,4.014739,1.784617,CU
Canis_aureus,Meriones_hurrianae,4.014739,1.845098,CU
Canis_aureus,Nesokia_indica,4.014739,2.568202,CU
Canis_aureus,Tatera_indica,4.014739,2.220892,CU
Canis_aureus,Lepus_nigricollis,4.014739,3.361445,CU
Canis_aureus,Hemiechinus_collaris,4.014739,2.149219,CU
Canis_aureus,Paraechinus_hypomelas,4.014739,2.32838,CU
Canis_aureus,Paraechinus_micropus,4.014739,2.232996,CU
Canis_aureus,Hystrix_indica,4.014739,4.094674,CU
Canis_aureus,Vulpes_bengalensis,4.014739,3.435526,CU
Canis_aureus,Vulpes_vulpes,4.014739,3.725765,CU
Canis_aureus,Caracal_caracal,4.014739,4.1383,CU
Canis_aureus,Felis_chaus,4.014739,3.868821,CU
Canis_aureus,Felis_silvestris,4.014739,3.740363,CU
Canis_aureus,Prionailurus_viverrinus,4.014739,3.96096,CU
Canis_lupus,Capra_aegagrus,4.507631,4.525045,CU
Canis_lupus,Gazella_bennettii,4.507631,4.276845,CU
Canis_lupus,Axis_porcinus,4.507631,4.533108,CU
Canis_lupus,Funambulus_pennantii,4.507631,1.996074,CU
Canis_lupus,Acomys_dimidiatus,4.507631,1.574031,CU
Canis_lupus,Gerbillus_nanus,4.507631,1.332438,CU
Canis_lupus,Golunda_ellioti,4.507631,1.784617,CU
Canis_lupus,Meriones_hurrianae,4.507631,1.845098,CU
Canis_lupus,Nesokia_indica,4.507631,2.568202,CU
Canis_lupus,Tatera_indica,4.507631,2.220892,CU
Canis_lupus,Lepus_nigricollis,4.507631,3.361445,CU
Canis_lupus,Hemiechinus_collaris,4.507631,2.149219,CU
Canis_lupus,Paraechinus_hypomelas,4.507631,2.32838,CU
Canis_lupus,Paraechinus_micropus,4.507631,2.232996,CU
Canis_lupus,Hystrix_indica,4.507631,4.094674,CU
Canis_lupus,Canis_aureus,4.507631,4.014739,CU
Canis_lupus,Vulpes_bengalensis,4.507631,3.435526,CU
Canis_lupus,Vulpes_vulpes,4.507631,3.725765,CU
Canis_lupus,Caracal_caracal,4.507631,4.1383,CU
Canis_lupus,Felis_chaus,4.507631,3.868821,CU
Canis_lupus,Felis_silvestris,4.507631,3.740363,CU
Canis_lupus,Prionailurus_viverrinus,4.507631,3.96096,CU
Caracal_caracal,Acomys_dimidiatus,4.1383,1.574031,CU
Caracal_caracal,Gerbillus_nanus,4.1383,1.332438,CU
Caracal_caracal,Golunda_ellioti,4.1383,1.784617,CU
Caracal_caracal,Meriones_hurrianae,4.1383,1.845098,CU
Caracal_caracal,Nesokia_indica,4.1383,2.568202,CU
Caracal_caracal,Tatera_indica,4.1383,2.220892,CU
Caracal_caracal,Lepus_nigricollis,4.1383,3.361445,CU
Caracal_caracal,Felis_chaus,4.1383,3.868821,CU
Caracal_caracal,Felis_silvestris,4.1383,3.740363,CU
Caracal_caracal,Prionailurus_viverrinus,4.1383,3.96096,CU
Caracal_caracal,Canis_aureus,4.1383,4.014739,CU
Caracal_caracal,Vulpes_bengalensis,4.1383,3.435526,CU
Caracal_caracal,Vulpes_vulpes,4.1383,3.725765,CU
Caracal_caracal,Macaca_mulatta,4.1383,3.569725,CU
Caracal_caracal,Hystrix_indica,4.1383,4.094674,CU
Caracal_caracal,Manis_crassicaudata,4.1383,3.927232,CU
Caracal_caracal,Funambulus_pennantii,4.1383,1.996074,CU
Caracal_caracal,Mellivora_capensis,4.1383,3.929419,CU
Felis_chaus,Acomys_dimidiatus,3.868821,1.574031,CU
Felis_chaus,Gerbillus_nanus,3.868821,1.332438,CU
Felis_chaus,Golunda_ellioti,3.868821,1.784617,CU
Felis_chaus,Meriones_hurrianae,3.868821,1.845098,CU
Felis_chaus,Nesokia_indica,3.868821,2.568202,CU
Felis_chaus,Tatera_indica,3.868821,2.220892,CU
Felis_chaus,Lepus_nigricollis,3.868821,3.361445,CU
Felis_chaus,Felis_silvestris,3.868821,3.740363,CU
Felis_chaus,Prionailurus_viverrinus,3.868821,3.96096,CU
Felis_chaus,Canis_aureus,3.868821,4.014739,CU
Felis_chaus,Vulpes_bengalensis,3.868821,3.435526,CU
Felis_chaus,Vulpes_vulpes,3.868821,3.725765,CU
Felis_chaus,Macaca_mulatta,3.868821,3.569725,CU
Felis_chaus,Manis_crassicaudata,3.868821,3.927232,CU
Felis_chaus,Funambulus_pennantii,3.868821,1.996074,CU
Felis_chaus,Mellivora_capensis,3.868821,3.929419,CU
Felis_silvestris,Acomys_dimidiatus,3.740363,1.574031,CU
Felis_silvestris,Gerbillus_nanus,3.740363,1.332438,CU
Felis_silvestris,Golunda_ellioti,3.740363,1.784617,CU
Felis_silvestris,Meriones_hurrianae,3.740363,1.845098,CU
Felis_silvestris,Nesokia_indica,3.740363,2.568202,CU
Felis_silvestris,Tatera_indica,3.740363,2.220892,CU
Felis_silvestris,Lepus_nigricollis,3.740363,3.361445,CU
Felis_silvestris,Felis_chaus,3.740363,3.868821,CU
Felis_silvestris,Vulpes_bengalensis,3.740363,3.435526,CU
Felis_silvestris,Vulpes_vulpes,3.740363,3.725765,CU
Felis_silvestris,Macaca_mulatta,3.740363,3.569725,CU
Felis_silvestris,Funambulus_pennantii,3.740363,1.996074,CU
Gerbillus_nanus,Acomys_dimidiatus,1.332438,1.574031,CU
Gerbillus_nanus,Mus_musculus,1.332438,1.206826,CU
Golunda_ellioti,Acomys_dimidiatus,1.784617,1.574031,CU
Golunda_ellioti,Gerbillus_nanus,1.784617,1.332438,CU
Golunda_ellioti,Meriones_hurrianae,1.784617,1.845098,CU
Golunda_ellioti,Mus_musculus,1.784617,1.206826,CU
Hemiechinus_collaris,Acomys_dimidiatus,2.149219,1.574031,CU
Hemiechinus_collaris,Gerbillus_nanus,2.149219,1.332438,CU
Hemiechinus_collaris,Golunda_ellioti,2.149219,1.784617,CU
Hemiechinus_collaris,Meriones_hurrianae,2.149219,1.845098,CU
Hemiechinus_collaris,Mus_musculus,2.149219,1.206826,CU
Hemiechinus_collaris,Tatera_indica,2.149219,2.220892,CU
Herpestes_auropunctatus,Acomys_dimidiatus,2.684396,1.574031,CU
Herpestes_auropunctatus,Gerbillus_nanus,2.684396,1.332438,CU
Herpestes_auropunctatus,Golunda_ellioti,2.684396,1.784617,CU
Herpestes_auropunctatus,Meriones_hurrianae,2.684396,1.845098,CU
Herpestes_auropunctatus,Mus_musculus,2.684396,1.206826,CU
Herpestes_auropunctatus,Nesokia_indica,2.684396,2.568202,CU
Herpestes_auropunctatus,Tatera_indica,2.684396,2.220892,CU
Herpestes_auropunctatus,Funambulus_pennantii,2.684396,1.996074,CU
Herpestes_edwardsii,Acomys_dimidiatus,3.121954,1.574031,CU
Herpestes_edwardsii,Gerbillus_nanus,3.121954,1.332438,CU
Herpestes_edwardsii,Golunda_ellioti,3.121954,1.784617,CU
Herpestes_edwardsii,Meriones_hurrianae,3.121954,1.845098,CU
Herpestes_edwardsii,Mus_musculus,3.121954,1.206826,CU
Herpestes_edwardsii,Nesokia_indica,3.121954,2.568202,CU
Herpestes_edwardsii,Tatera_indica,3.121954,2.220892,CU
Herpestes_edwardsii,Funambulus_pennantii,3.121954,1.996074,CU
Hyaena_hyaena,Capra_aegagrus,4.620189,4.525045,CU
Hyaena_hyaena,Gazella_bennettii,4.620189,4.276845,CU
Hyaena_hyaena,Acomys_dimidiatus,4.620189,1.574031,CU
Hyaena_hyaena,Gerbillus_nanus,4.620189,1.332438,CU
Hyaena_hyaena,Golunda_ellioti,4.620189,1.784617,CU
Hyaena_hyaena,Meriones_hurrianae,4.620189,1.845098,CU
Hyaena_hyaena,Nesokia_indica,4.620189,2.568202,CU
Hyaena_hyaena,Tatera_indica,4.620189,2.220892,CU
Hyaena_hyaena,Lepus_nigricollis,4.620189,3.361445,CU
Hyaena_hyaena,Macaca_mulatta,4.620189,3.569725,CU
Hyaena_hyaena,Manis_crassicaudata,4.620189,3.927232,CU
Hyaena_hyaena,Hystrix_indica,4.620189,4.094674,CU
Hyaena_hyaena,Hemiechinus_collaris,4.620189,2.149219,CU
Hyaena_hyaena,Paraechinus_hypomelas,4.620189,2.32838,CU
Hyaena_hyaena,Paraechinus_micropus,4.620189,2.232996,CU
Macaca_mulatta,Acomys_dimidiatus,3.569725,1.574031,CU
Macaca_mulatta,Gerbillus_nanus,3.569725,1.332438,CU
Macaca_mulatta,Golunda_ellioti,3.569725,1.784617,CU
Macaca_mulatta,Meriones_hurrianae,3.569725,1.845098,CU
Macaca_mulatta,Nesokia_indica,3.569725,2.568202,CU
Macaca_mulatta,Tatera_indica,3.569725,2.220892,CU
Macaca_mulatta,Lepus_nigricollis,3.569725,3.361445,CU
Mellivora_capensis,Funambulus_pennantii,3.929419,1.996074,CU
Mellivora_capensis,Acomys_dimidiatus,3.929419,1.574031,CU
Mellivora_capensis,Gerbillus_nanus,3.929419,1.332438,CU
Mellivora_capensis,Golunda_ellioti,3.929419,1.784617,CU
Mellivora_capensis,Meriones_hurrianae,3.929419,1.845098,CU
Mellivora_capensis,Nesokia_indica,3.929419,2.568202,CU
Mellivora_capensis,Tatera_indica,3.929419,2.220892,CU
Mellivora_capensis,Lepus_nigricollis,3.929419,3.361445,CU
Mellivora_capensis,Hemiechinus_collaris,3.929419,2.149219,CU
Mellivora_capensis,Paraechinus_hypomelas,3.929419,2.32838,CU
Mellivora_capensis,Paraechinus_micropus,3.929419,2.232996,CU
Meriones_hurrianae,Acomys_dimidiatus,1.845098,1.574031,CU
Meriones_hurrianae,Gerbillus_nanus,1.845098,1.332438,CU
Meriones_hurrianae,Golunda_ellioti,1.845098,1.784617,CU
Meriones_hurrianae,Mus_musculus,1.845098,1.206826,CU
Mus_musculus,Acomys_dimidiatus,1.206826,1.574031,CU
Mus_musculus,Gerbillus_nanus,1.206826,1.332438,CU
Nesokia_indica,Acomys_dimidiatus,2.568202,1.574031,CU
Nesokia_indica,Gerbillus_nanus,2.568202,1.332438,CU
Nesokia_indica,Golunda_ellioti,2.568202,1.784617,CU
Nesokia_indica,Meriones_hurrianae,2.568202,1.845098,CU
Nesokia_indica,Mus_musculus,2.568202,1.206826,CU
Nesokia_indica,Tatera_indica,2.568202,2.220892,CU
Paraechinus_hypomelas,Acomys_dimidiatus,2.32838,1.574031,CU
Paraechinus_hypomelas,Gerbillus_nanus,2.32838,1.332438,CU
Paraechinus_hypomelas,Golunda_ellioti,2.32838,1.784617,CU
Paraechinus_hypomelas,Meriones_hurrianae,2.32838,1.845098,CU
Paraechinus_hypomelas,Mus_musculus,2.32838,1.206826,CU
Paraechinus_hypomelas,Nesokia_indica,2.32838,2.568202,CU
Paraechinus_hypomelas,Tatera_indica,2.32838,2.220892,CU
Paraechinus_micropus,Acomys_dimidiatus,2.232996,1.574031,CU
Paraechinus_micropus,Gerbillus_nanus,2.232996,1.332438,CU
Paraechinus_micropus,Golunda_ellioti,2.232996,1.784617,CU
Paraechinus_micropus,Meriones_hurrianae,2.232996,1.845098,CU
Paraechinus_micropus,Mus_musculus,2.232996,1.206826,CU
Paraechinus_micropus,Tatera_indica,2.232996,2.220892,CU
Prionailurus_viverrinus,Acomys_dimidiatus,3.96096,1.574031,CU
Prionailurus_viverrinus,Gerbillus_nanus,3.96096,1.332438,CU
Prionailurus_viverrinus,Golunda_ellioti,3.96096,1.784617,CU
Prionailurus_viverrinus,Meriones_hurrianae,3.96096,1.845098,CU
Prionailurus_viverrinus,Nesokia_indica,3.96096,2.568202,CU
Prionailurus_viverrinus,Tatera_indica,3.96096,2.220892,CU
Prionailurus_viverrinus,Lepus_nigricollis,3.96096,3.361445,CU
Prionailurus_viverrinus,Felis_chaus,3.96096,3.868821,CU
Prionailurus_viverrinus,Felis_silvestris,3.96096,3.740363,CU
Prionailurus_viverrinus,Canis_aureus,3.96096,4.014739,CU
Prionailurus_viverrinus,Vulpes_bengalensis,3.96096,3.435526,CU
Prionailurus_viverrinus,Vulpes_vulpes,3.96096,3.725765,CU
Prionailurus_viverrinus,Macaca_mulatta,3.96096,3.569725,CU
Prionailurus_viverrinus,Hystrix_indica,3.96096,4.094674,CU
Prionailurus_viverrinus,Manis_crassicaudata,3.96096,3.927232,CU
Prionailurus_viverrinus,Funambulus_pennantii,3.96096,1.996074,CU
Prionailurus_viverrinus,Mellivora_capensis,3.96096,3.929419,CU
Sus_scrofa,Acomys_dimidiatus,5.004545,1.574031,CU
Sus_scrofa,Golunda_ellioti,5.004545,1.784617,CU
Sus_scrofa,Meriones_hurrianae,5.004545,1.845098,CU
Sus_scrofa,Nesokia_indica,5.004545,2.568202,CU
Sus_scrofa,Tatera_indica,5.004545,2.220892,CU
Sus_scrofa,Lepus_nigricollis,5.004545,3.361445,CU
