i,j,PN,CU,RW
1,4,293,271,293
1,5,138,75,138
1,6,23,0,23
2,5,4,1,4
2,6,4,0,4
4,1,29,29,29
4,5,59,15,59
4,6,17,0,17
5,6,9,0,9
