Predator,Prey,Pred Mass,Prey Mass,Scenario
Galictis_cuja,Akodon_azarae,3,1.39794,CU
Galictis_cuja,Akodon_dolores,3,1.7032910000000001,CU
Galictis_cuja,Graomys_griseoflavus,3,1.829304,CU
Galictis_cuja,Necromys_benefactus,3,1.584331,CU
Galictis_cuja,Oligoryzomys_flavescens,3,1.32838,CU
Galictis_cuja,Oxymycterus_rufus,3,1.877371,CU
Galictis_cuja,Phyllotis_xanthopygus,3,1.750508,CU
Galictis_cuja,Reithrodon_auritus,3,1.850646,CU
Herpailurus_yagouaroundi,Leopardus_colocolo,3.896245,3.594945,CU
Herpailurus_yagouaroundi,Leopardus_geoffroyi,3.896245,3.555094,CU
Herpailurus_yagouaroundi,Lycalopex_culpaeus,3.896245,3.99266,CU
Herpailurus_yagouaroundi,Lycalopex_griseus,3.896245,3.91803,CU
Herpailurus_yagouaroundi,Lycalopex_gymnocercus,3.896245,3.671173,CU
Herpailurus_yagouaroundi,Akodon_azarae,3.896245,1.39794,CU
Herpailurus_yagouaroundi,Akodon_dolores,3.896245,1.7032910000000001,CU
Herpailurus_yagouaroundi,Graomys_griseoflavus,3.896245,1.829304,CU
Herpailurus_yagouaroundi,Necromys_benefactus,3.896245,1.584331,CU
Herpailurus_yagouaroundi,Oligoryzomys_flavescens,3.896245,1.32838,CU
Herpailurus_yagouaroundi,Oxymycterus_rufus,3.896245,1.877371,CU
Herpailurus_yagouaroundi,Phyllotis_xanthopygus,3.896245,1.750508,CU
Herpailurus_yagouaroundi,Reithrodon_auritus,3.896245,1.850646,CU
Herpailurus_yagouaroundi,Galictis_cuja,3.896245,3,CU
Herpailurus_yagouaroundi,Lyncodon_patagonicus,3.896245,2.352183,CU
Leopardus_colocolo,Leopardus_geoffroyi,3.594945,3.555094,CU
Leopardus_colocolo,Lycalopex_gymnocercus,3.594945,3.671173,CU
Leopardus_colocolo,Akodon_azarae,3.594945,1.39794,CU
Leopardus_colocolo,Akodon_dolores,3.594945,1.7032910000000001,CU
Leopardus_colocolo,Graomys_griseoflavus,3.594945,1.829304,CU
Leopardus_colocolo,Necromys_benefactus,3.594945,1.584331,CU
Leopardus_colocolo,Oligoryzomys_flavescens,3.594945,1.32838,CU
Leopardus_colocolo,Oxymycterus_rufus,3.594945,1.877371,CU
Leopardus_colocolo,Phyllotis_xanthopygus,3.594945,1.750508,CU
Leopardus_colocolo,Reithrodon_auritus,3.594945,1.850646,CU
Leopardus_colocolo,Galictis_cuja,3.594945,3,CU
Leopardus_colocolo,Lyncodon_patagonicus,3.594945,2.352183,CU
Leopardus_geoffroyi,Leopardus_colocolo,3.555094,3.594945,CU
Leopardus_geoffroyi,Lycalopex_gymnocercus,3.555094,3.671173,CU
Leopardus_geoffroyi,Akodon_azarae,3.555094,1.39794,CU
Leopardus_geoffroyi,Akodon_dolores,3.555094,1.7032910000000001,CU
Leopardus_geoffroyi,Graomys_griseoflavus,3.555094,1.829304,CU
Leopardus_geoffroyi,Necromys_benefactus,3.555094,1.584331,CU
Leopardus_geoffroyi,Oligoryzomys_flavescens,3.555094,1.32838,CU
Leopardus_geoffroyi,Oxymycterus_rufus,3.555094,1.877371,CU
Leopardus_geoffroyi,Phyllotis_xanthopygus,3.555094,1.750508,CU
Leopardus_geoffroyi,Reithrodon_auritus,3.555094,1.850646,CU
Leopardus_geoffroyi,Galictis_cuja,3.555094,3,CU
Leopardus_geoffroyi,Lyncodon_patagonicus,3.555094,2.352183,CU
Lycalopex_culpaeus,Akodon_azarae,3.99266,1.39794,CU
Lycalopex_culpaeus,Akodon_dolores,3.99266,1.7032910000000001,CU
Lycalopex_culpaeus,Graomys_griseoflavus,3.99266,1.829304,CU
Lycalopex_culpaeus,Necromys_benefactus,3.99266,1.584331,CU
Lycalopex_culpaeus,Oligoryzomys_flavescens,3.99266,1.32838,CU
Lycalopex_culpaeus,Oxymycterus_rufus,3.99266,1.877371,CU
Lycalopex_culpaeus,Phyllotis_xanthopygus,3.99266,1.750508,CU
